"Player","Role","Team","Opponent_Team","Opponent_Player","Date","Round","Day","Patch","Stage","No_Game","all_Games","Format","Game_of_day","Side","Time","Ban","Ban_Opponent","Pick","Pick_Opponent","Champion","Champion_Opponent","Outcome","Kills_Team","Turrets_Team","Dragon_Team","Baron_Team","Level","Kills","Deaths","Assists","KDA","CS","CS in Team's Jungle","CS in Enemy Jungle","CSM","Golds","GPM","GOLD%","Vision Score","Wards placed","Wards destroyed","Control Wards Purchased","Detector Wards Placed","VSPM","WPM","VWPM","WCPM","VS%","Total damage to Champion","Physical Damage","Magic Damage","True Damage","DPM","DMG%","K+A Per Minute","KP%","Solo kills","Double kills","Triple kills","Quadra kills","Penta kills","GD@15","CSD@15","XPD@15","LVLD@15","Objectives Stolen","Damage dealt to turrets","Damage dealt to buildings","Total heal","Total Heals On Teammates","Damage self mitigated","Total Damage Shielded On Teammates","Time ccing others","Total Time CC Dealt","Total damage taken","Total Time Spent Dead","Consumables purchased","Items Purchased","Shutdown bounty collected","Shutdown bounty lost"
"Labrov","SUPPORT","BDS","G2","Mikyx","7/27/2024","4","8","v14.13","Summer_Playoffs_24","2","4","5","2","Red","0:33:40","Varus","Nidalee","Taliyah","Corki","Alistar","Nautilus","Loss","18","5","3","0","12","1","6","12","2.2","36","4","0","1.1","8473","252","13.2","127","65","13","18","16","3.77","1.93","0.53","0.39","37.6","5639","907","3872","860","167","5.6","0.39","72.2","0","0","0","0","0","397","3","166","1","0","1025","1025","5844","2282","36472","0","41","73","30662","121","20","36","0","0"
"Brokenblade","TOP","G2","BDS","Adam","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Blue","0:33:00","Rell","Tristana","Zyra","Ashe","Aatrox","Twisted_Fate","Win","14","11","4","1","18","2","1","2","4","283","12","0","8.6","12762","387","19","39","17","5","8","5","1.18","0.52","0.24","0.15","12.7","10936","8411","2525","0","331","15.9","0.12","28.6","1","0","0","0","0","-1816","-22","-183","0","0","3718","3718","10224","0","20800","0","12","459","26701","10","10","33","0","0"
"Yike","JUNGLE","G2","BDS","Sheo","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Blue","0:33:00","Braum","Sejuani","Nautilus","Lucian","Zyra","Karthus","Win","14","11","4","1","17","2","0","5","Perfect_KDA","258","235","0","7.8","12289","372","18.3","53","5","15","4","4","1.61","0.15","0.12","0.45","17.3","11383","395","10011","977","345","16.5","0.21","50","0","0","0","0","0","-1211","-13","-979","-1","0","553","553","9117","0","6774","0","11","650","11960","0","4","19","0","0"
"Caps","MID","G2","BDS","nuc","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Blue","0:33:00","Rumble","Azir","Miss_Fortune","Alistar","Corki","Lucian","Win","14","11","4","1","18","7","0","4","Perfect_KDA","375","21","0","11.4","18345","556","27.3","47","10","17","1","1","1.42","0.3","0.03","0.52","15.4","27087","20315","3229","3543","821","39.3","0.33","78.6","1","0","1","0","0","737","29","1116","0","0","14389","14389","11076","0","11501","0","3","52","17036","0","2","19","200","0"
"Hans_Sama","ADCARRY","G2","BDS","Ice","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Blue","0:33:00","Nidalee","Ezreal","Corki","Karthus","Miss_Fortune","Ashe","Win","14","11","4","1","18","3","1","5","8","363","25","0","11","15863","481","23.6","38","12","13","2","2","1.15","0.36","0.06","0.39","12.4","16025","14888","793","344","486","23.2","0.24","57.1","0","0","0","0","0","-760","-18","-675","-1","0","10262","10262","5420","0","18779","0","6","179","9452","16","5","23","100","0"
"Mikyx","SUPPORT","G2","BDS","Labrov","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Blue","0:33:00","Taliyah","Varus","Aatrox","Twisted_Fate","Nautilus","Alistar","Win","14","11","4","1","13","0","2","5","2.5","32","0","0","1","7891","239","11.8","129","71","10","17","17","3.91","2.15","0.52","0.3","42.2","3518","650","2183","685","107","5.1","0.15","35.7","0","0","0","0","0","-40","5","-217","-1","0","487","487","1757","0","18905","785","18","119","11722","35","19","34","0","0"
"Adam","TOP","BDS","G2","Brokenblade","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Red","0:33:00","Tristana","Rell","Ashe","Zyra","Twisted_Fate","Aatrox","Loss","4","2","1","0","16","0","4","2","0.5","280","0","0","8.5","13213","400","22.9","48","19","9","7","7","1.45","0.58","0.21","0.27","16.5","13213","6740","5915","558","400","26.4","0.06","50","0","0","0","0","0","1816","22","183","0","0","3308","3308","5916","0","10305","0","34","289","21588","142","8","28","0","0"
"Sheo","JUNGLE","BDS","G2","Yike","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Red","0:33:00","Sejuani","Braum","Lucian","Nautilus","Karthus","Zyra","Loss","4","2","1","0","16","3","1","1","4","263","226","0","8","12585","381","21.8","43","7","11","7","6","1.3","0.21","0.21","0.33","14.8","15925","199","14081","1645","483","31.8","0.12","100","0","0","0","0","0","1211","13","979","1","0","248","248","15134","0","14879","0","14","323","28258","0","7","25","0","0"
"nuc","MID","BDS","G2","Caps","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Red","0:33:00","Azir","Rumble","Alistar","Miss_Fortune","Lucian","Corki","Loss","4","2","1","0","16","0","3","1","0.3","315","16","0","9.5","12199","370","21.2","36","14","8","4","4","1.09","0.42","0.12","0.24","12.4","10472","8801","1365","306","317","20.9","0.03","25","0","0","0","0","0","-737","-29","-1116","0","0","0","0","3684","0","10360","0","1","87","18306","95","5","23","0","100"
"Ice","ADCARRY","BDS","G2","Hans_Sama","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Red","0:33:00","Ezreal","Nidalee","Karthus","Corki","Ashe","Miss_Fortune","Loss","4","2","1","0","16","1","3","1","0.7","348","1","0","10.5","12969","393","22.5","59","17","16","7","6","1.79","0.52","0.21","0.48","20.3","8256","6643","1409","204","250","16.5","0.06","50","0","0","0","0","0","760","18","675","1","0","713","713","4315","0","11833","0","27","770","15847","103","8","29","0","200"
"Labrov","SUPPORT","BDS","G2","Mikyx","7/27/2024","4","8","v14.13","Summer_Playoffs_24","3","4","5","3","Red","0:33:00","Varus","Taliyah","Twisted_Fate","Aatrox","Alistar","Nautilus","Loss","4","2","1","0","11","0","3","3","1","30","0","0","0.9","6695","203","11.6","105","61","9","17","15","3.18","1.85","0.52","0.27","36.1","2198","285","1371","542","67","4.4","0.09","75","0","0","0","0","0","40","-5","217","1","0","0","0","3235","1388","17611","0","16","36","15757","73","19","36","0","0"
"Adam","TOP","BDS","G2","Brokenblade","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Blue","0:41:16","Ashe","Rell","Sejuani","Azir","KSante","Dr._Mundo","Loss","23","9","4","1","18","9","2","7","8","294","4","0","7.1","17666","428","22.9","26","7","7","10","3","0.63","0.17","0.24","0.17","6","45612","37386","3721","4505","1105","27.6","0.39","69.6","2","0","0","0","1","789","0","-97","0","0","10832","10832","11784","0","129432","724","67","3737","49562","100","16","34","300","700"
"Sheo","JUNGLE","BDS","G2","Yike","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Blue","0:41:16","Corki","Rumble","Taliyah","Maokai","Sejuani","Maokai","Loss","23","9","4","1","17","4","4","14","4.5","243","184","0","5.9","14213","344","18.5","62","22","12","6","4","1.5","0.53","0.15","0.29","14.4","21908","11662","8553","1693","531","13.3","0.44","78.3","0","0","0","0","0","147","2","168","1","1","1207","1207","13949","360","84269","660","46","511","43238","107","9","28","0","100"
"nuc","MID","BDS","G2","Caps","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Blue","0:41:16","Tristana","Zyra","Jinx","Miss_Fortune","Taliyah","Azir","Loss","23","9","4","1","17","3","8","11","1.8","288","12","0","7","14129","342","18.4","40","20","6","11","11","0.97","0.48","0.27","0.15","9.3","40434","1980","37185","1269","980","24.5","0.34","60.9","0","0","0","0","0","-486","-3","-447","-1","0","1309","1309","1435","0","18555","0","45","660","24645","246","15","39","0","0"
"Ice","ADCARRY","BDS","G2","Hans_Sama","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Blue","0:41:16","Ornn","Braum","KSante","Leona","Jinx","Miss_Fortune","Loss","23","9","4","1","18","7","3","5","4","408","76","0","9.9","20519","497","26.7","72","13","14","3","2","1.74","0.32","0.07","0.34","16.7","47759","45830","623","1306","1157","28.9","0.29","52.2","0","1","0","0","0","-83","-2","-149","0","0","14661","14661","9939","0","15555","0","18","304","22944","93","6","33","700","550"
"Labrov","SUPPORT","BDS","G2","Mikyx","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Blue","0:41:16","Nautilus","Renekton","Rakan","Dr._Mundo","Rakan","Leona","Loss","23","9","4","1","15","0","2","17","8.5","49","0","0","1.2","10453","253","13.6","230","122","29","20","19","5.57","2.96","0.48","0.7","53.5","9565","1529","7153","883","232","5.8","0.41","73.9","0","0","0","0","0","3","-1","362","0","0","841","841","11533","4023","38866","4506","43","141","35102","39","23","40","0","0"
"Brokenblade","TOP","G2","BDS","Adam","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Red","0:41:16","Rell","Ashe","Azir","Sejuani","Dr._Mundo","KSante","Win","19","8","2","2","18","5","3","3","2.7","373","16","0","9","18015","437","22.6","39","19","9","4","4","0.95","0.46","0.1","0.22","12.5","40267","16769","23308","190","976","28.1","0.19","42.1","0","1","0","0","0","-789","0","97","0","0","9094","9094","19930","0","77814","0","25","415","88955","126","6","26","400","50"
"Yike","JUNGLE","G2","BDS","Sheo","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Red","0:41:16","Rumble","Corki","Maokai","Taliyah","Maokai","Sejuani","Win","19","8","2","2","17","2","4","14","4","229","191","0","5.5","14417","349","18.1","44","10","15","8","8","1.07","0.24","0.19","0.36","14.1","34700","1146","28324","5230","841","24.2","0.39","84.2","0","0","0","0","0","-147","-2","-168","-1","0","0","0","25936","0","41919","0","80","1089","55650","180","9","26","0","100"
"Caps","MID","G2","BDS","nuc","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Red","0:41:16","Zyra","Tristana","Miss_Fortune","Jinx","Azir","Taliyah","Win","19","8","2","2","18","6","5","9","3","414","28","0","10","19733","478","24.8","40","11","15","2","2","0.97","0.27","0.05","0.36","12.8","22485","742","21353","390","545","15.7","0.36","78.9","1","0","0","0","0","486","3","447","1","0","6335","6335","8868","1552","21510","0","9","298","26155","191","5","24","150","350"
"Hans_Sama","ADCARRY","G2","BDS","Ice","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Red","0:41:16","Braum","Ornn","Leona","KSante","Miss_Fortune","Jinx","Win","19","8","2","2","18","4","3","5","3","387","46","0","9.4","17572","426","22.1","30","12","16","1","1","0.73","0.29","0.02","0.39","9.6","38139","36628","1057","454","924","26.6","0.22","47.4","0","1","0","0","0","83","2","149","0","0","3490","3490","9848","0","13323","0","11","226","22403","88","3","25","800","500"
"Mikyx","SUPPORT","G2","BDS","Labrov","7/27/2024","4","8","v14.13","Summer_Playoffs_24","4","4","5","4","Red","0:41:16","Renekton","Nautilus","Dr._Mundo","Rakan","Leona","Rakan","Win","19","8","2","2","15","2","8","7","1.1","40","0","0","1","9849","239","12.4","160","93","21","28","26","3.88","2.25","0.68","0.51","51.1","7869","2488","3934","1447","191","5.5","0.22","47.4","0","0","0","0","0","-3","1","-362","0","0","1087","1087","129","0","41381","0","46","75","35401","174","33","49","0","0"
"Oscarinin","TOP","FNC","G2","Brokenblade","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Blue","0:35:49","Ashe","Rumble","Zyra","Sejuani","Renekton","Kennen","Loss","16","3","3","0","17","1","4","6","1.8","300","9","0","8.4","14037","392","21.4","44","9","16","6","5","1.23","0.25","0.17","0.45","13.5","15594","12449","3055","90","435","17.1","0.2","43.8","0","0","0","0","0","1900","18","825","1","0","3748","3748","12454","0","53990","0","22","237","50204","190","7","26","0","150"
"Razork","JUNGLE","FNC","G2","Yike","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Blue","0:35:49","Varus","Tristana","Lucian","Corki","Zyra","Sejuani","Loss","16","3","3","0","15","1","3","9","3.3","234","198","0","6.5","11168","312","17","74","7","26","5","5","2.07","0.2","0.14","0.73","22.7","23956","1194","19395","3367","669","26.2","0.28","62.5","0","0","0","0","0","512","17","1013","1","0","579","579","11231","318","12640","0","36","597","22417","54","5","25","50","0"
"Humanoid","MID","FNC","G2","Caps","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Blue","0:35:49","Miss_Fortune","Nidalee","Rell","Ezreal","Lucian","Corki","Loss","16","3","3","0","18","9","7","2","1.6","344","43","0","9.6","15990","446","24.4","26","11","6","0","0","0.73","0.31","0","0.17","8","26600","24251","2053","296","743","29.1","0.31","68.8","3","0","0","0","0","769","-7","111","1","0","1366","1366","6384","0","16482","0","0","71","27869","240","1","21","0","500"
"Noah","ADCARRY","FNC","G2","Hans_Sama","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Blue","0:35:49","Leona","Kaisa","Renekton","Poppy","Jhin","Ezreal","Loss","16","3","3","0","17","5","3","5","3.3","363","12","0","10.1","16252","454","24.8","34","15","7","5","5","0.95","0.42","0.14","0.2","10.4","20882","18658","2068","156","583","22.9","0.28","62.5","0","0","0","0","0","-35","4","-566","-1","0","4109","4109","6795","0","10394","0","27","182","18856","58","6","25","300","550"
"Jun","SUPPORT","FNC","G2","Mikyx","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Blue","0:35:49","Braum","Zeri","Jhin","Kennen","Rell","Poppy","Loss","16","3","3","0","13","0","3","11","3.7","41","0","0","1.1","8110","226","12.4","148","78","22","20","18","4.13","2.18","0.56","0.61","45.4","4347","1119","3228","0","121","4.8","0.31","68.8","0","0","0","0","0","-205","6","-30","0","0","0","0","3853","202","28934","0","25","83","31876","63","22","39","0","0"
"Brokenblade","TOP","G2","FNC","Oscarinin","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Red","0:35:49","Rumble","Ashe","Sejuani","Zyra","Kennen","Renekton","Win","20","9","3","1","18","2","3","8","3.3","283","4","0","7.9","14783","413","20.7","31","12","6","2","2","0.87","0.34","0.06","0.17","8.7","28102","3443","24459","200","785","23.2","0.28","50","0","0","0","0","0","-1900","-18","-825","-1","0","5073","5073","5783","655","15195","0","24","85","21198","96","4","27","50","0"
"Yike","JUNGLE","G2","FNC","Razork","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Red","0:35:49","Tristana","Varus","Corki","Lucian","Sejuani","Zyra","Win","20","9","3","1","16","5","5","6","2.2","195","178","0","5.4","12315","344","17.3","43","6","4","8","5","1.2","0.17","0.22","0.11","12","10191","5184","4065","942","285","8.4","0.31","55","0","0","0","0","0","-512","-17","-1013","-1","1","207","207","15944","265","49796","0","17","618","45376","175","8","29","250","300"
"Caps","MID","G2","FNC","Humanoid","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Red","0:35:49","Nidalee","Miss_Fortune","Ezreal","Rell","Corki","Lucian","Win","20","9","3","1","18","7","1","4","11","371","32","0","10.4","17503","489","24.6","41","15","7","4","4","1.14","0.42","0.11","0.2","11.5","33112","25090","4194","3828","924","27.3","0.31","55","1","1","0","0","0","-769","7","-111","-1","0","7985","7985","12624","0","14947","0","1","63","26445","32","5","19","450","50"
"Hans_Sama","ADCARRY","G2","FNC","Noah","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Red","0:35:49","Kaisa","Leona","Poppy","Renekton","Ezreal","Jhin","Win","20","9","3","1","18","4","0","3","Perfect_KDA","364","21","0","10.2","17141","479","24.1","38","12","9","3","2","1.06","0.34","0.08","0.25","10.6","38287","29117","8803","367","1069","31.6","0.2","35","0","0","0","0","0","35","-4","566","1","0","10093","10093","11303","0","13198","0","1","84","16241","0","6","26","450","0"
"Mikyx","SUPPORT","G2","FNC","Jun","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","1","3","5","1","Red","0:35:49","Zeri","Braum","Kennen","Jhin","Poppy","Rell","Win","20","9","3","1","13","2","7","7","1.3","43","0","0","1.2","9517","266","13.4","205","111","25","19","19","5.72","3.1","0.53","0.7","57.3","11481","8847","728","1906","321","9.5","0.25","45","0","0","0","0","0","205","-6","30","0","0","244","244","1126","0","23385","0","33","219","25471","189","21","37","0","0"
"Oscarinin","TOP","FNC","G2","Brokenblade","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Blue","0:35:07","Ashe","Rumble","Zyra","Brand","Renekton","Ornn","Loss","18","7","3","0","15","1","6","9","1.7","240","10","0","6.8","12096","344","18.2","36","11","13","8","7","1.03","0.31","0.23","0.37","11.9","8795","7597","1172","26","250","7.6","0.28","55.6","0","0","0","0","0","523","34","466","0","0","4612","4612","9326","0","45407","0","13","50","44284","149","9","29","0","100"
"Razork","JUNGLE","FNC","G2","Yike","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Blue","0:35:07","Miss_Fortune","Tristana","Lucian","Corki","Zyra","Brand","Loss","18","7","3","0","16","3","2","8","5.5","252","226","0","7.2","12185","347","18.3","45","6","13","4","3","1.28","0.17","0.11","0.37","14.9","30288","1172","26015","3101","862","26.1","0.31","61.1","0","0","0","0","0","323","17","1018","1","0","2827","2827","10642","523","11497","0","51","662","21429","75","4","21","0","100"
"Humanoid","MID","FNC","G2","Caps","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Blue","0:35:07","Sejuani","Nidalee","Ezreal","Nautilus","Lucian","Corki","Loss","18","7","3","0","18","7","2","4","5.5","371","45","0","10.6","17787","507","26.7","37","12","7","1","1","1.05","0.34","0.03","0.2","12.2","36117","32576","2868","673","1028","31.2","0.31","61.1","0","0","1","0","0","-679","4","517","1","0","6092","6092","6706","0","12117","0","2","149","17507","56","2","22","200","1100"
"Noah","ADCARRY","FNC","G2","Hans_Sama","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Blue","0:35:07","Jayce","Rell","Renekton","Jhin","Ezreal","Jhin","Loss","18","7","3","0","16","5","4","5","2.5","305","13","0","8.7","15814","450","23.8","48","16","12","6","6","1.37","0.46","0.17","0.34","15.8","32530","20770","11132","628","926","28.1","0.28","55.6","1","0","0","0","0","2394","16","913","1","0","7372","7372","4825","0","15282","0","3","121","23260","143","7","31","150","450"
"Jun","SUPPORT","FNC","G2","Mikyx","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Blue","0:35:07","Varus","Braum","Leona","Ornn","Leona","Nautilus","Loss","18","7","3","0","11","2","8","9","1.4","42","0","0","1.2","8663","247","13","137","60","24","16","12","3.9","1.71","0.46","0.68","45.2","8192","1866","4811","1515","233","7.1","0.31","61.1","0","0","0","0","0","391","-3","-141","-1","0","286","286","1643","262","38523","0","38","61","37991","165","18","36","0","0"
"Brokenblade","TOP","G2","FNC","Oscarinin","7/28/2024","FINALS","9","v14.13","Summer_Playoffs_24","2","3","5","2","Red","0:35:07","Rumble","Ashe","Brand","Zyra","Ornn","Renekton","Win","22","10","2","1","18","3","3","14","5.7","222","0","0","6.3","14099","401","19.7","28","12","3","0","0","0.8","0.34","0","0.09","8.3","18031","4949","12912","170","513","15.5","0.48","77.3","2","0","0","0","0","-523","-34","-466","0","0","6272","6272","4768","0","68988","0","41","596","50733","93","1","23","750","0"
